37065	40580	Rocky Mount, NC
37067	49180	Winston-Salem, NC
37069	39580	Raleigh, NC
37071	16740	Charlotte-Concord-Gastonia, NC-SC
37073	47260	Virginia Beach-Norfolk-Newport News, VA-NC
37081	24660	Greensboro-High Point, NC
37087	11700	Asheville, NC
37089	11700	Asheville, NC
37093	22180	Fayetteville, NC
37097	16740	Charlotte-Concord-Gastonia, NC-SC
37101	39580	Raleigh, NC
37103	35100	New Bern, NC
37109	16740	Charlotte-Concord-Gastonia, NC-SC
37115	11700	Asheville, NC
37119	16740	Charlotte-Concord-Gastonia, NC-SC
37127	40580	Rocky Mount, NC
37129	48900	Wilmington, NC
37133	27340	Jacksonville, NC
37135	20500	Durham-Chapel Hill, NC
37137	35100	New Bern, NC
37141	48900	Wilmington, NC
37145	20500	Durham-Chapel Hill, NC
37147	24780	Greenville, NC
37151	24660	Greensboro-High Point, NC
37157	24660	Greensboro-High Point, NC
37159	16740	Charlotte-Concord-Gastonia, NC-SC
37167	16740	Charlotte-Concord-Gastonia, NC-SC
37169	49180	Winston-Salem, NC
37179	16740	Charlotte-Concord-Gastonia, NC-SC
37183	39580	Raleigh, NC
37191	24140	Goldsboro, NC
37197	49180	Winston-Salem, NC
38015	13900	Bismarck, ND
38017	22020	Fargo, ND-MN
38035	24220	Grand Forks, ND-MN
38059	13900	Bismarck, ND
38065	13900	Bismarck, ND
38085	13900	Bismarck, ND
39003	30620	Lima, OH
39013	48540	Wheeling, WV-OH
39015	17140	Cincinnati, OH-KY-IN
39017	17140	Cincinnati, OH-KY-IN
39019	15940	Canton-Massillon, OH
39023	44220	Springfield, OH
39025	17140	Cincinnati, OH-KY-IN
39035	17460	Cleveland-Elyria, OH
39041	18140	Columbus, OH
39045	18140	Columbus, OH
39049	18140	Columbus, OH
39051	45780	Toledo, OH
39055	17460	Cleveland-Elyria, OH
39057	19380	Dayton, OH
39061	17140	Cincinnati, OH-KY-IN
39073	18140	Columbus, OH
39081	48260	Weirton-Steubenville, WV-OH
39085	17460	Cleveland-Elyria, OH
39087	26580	Huntington-Ashland, WV-KY-OH
39089	18140	Columbus, OH
39093	17460	Cleveland-Elyria, OH
39095	45780	Toledo, OH
39097	18140	Columbus, OH
39099	49660	Youngstown-Warren-Boardman, OH-PA
39103	17460	Cleveland-Elyria, OH
39109	19380	Dayton, OH
39113	19380	Dayton, OH
39117	18140	Columbus, OH
39127	18140	Columbus, OH
39129	18140	Columbus, OH
39133	10420	Akron, OH
39139	31900	Mansfield, OH
39151	15940	Canton-Massillon, OH
39153	10420	Akron, OH
39155	49660	Youngstown-Warren-Boardman, OH-PA
39159	18140	Columbus, OH
39165	17140	Cincinnati, OH-KY-IN
39173	45780	Toledo, OH
40017	36420	Oklahoma City, OK
40027	36420	Oklahoma City, OK
40031	30020	Lawton, OK
40033	30020	Lawton, OK
40037	46140	Tulsa, OK
40047	21420	Enid, OK
40051	36420	Oklahoma City, OK
40079	22900	Fort Smith, AR-OK
40081	36420	Oklahoma City, OK
40083	36420	Oklahoma City, OK
40087	36420	Oklahoma City, OK
40109	36420	Oklahoma City, OK
40111	46140	Tulsa, OK
40113	46140	Tulsa, OK
40117	46140	Tulsa, OK
40131	46140	Tulsa, OK
40135	22900	Fort Smith, AR-OK
40143	46140	Tulsa, OK
40145	46140	Tulsa, OK
41003	18700	Corvallis, OR
41005	38900	Portland-Vancouver-Hillsboro, OR-WA
41009	38900	Portland-Vancouver-Hillsboro, OR-WA
41017	13460	Bend-Redmond, OR
41029	32780	Medford, OR
41033	24420	Grants Pass, OR
41039	21660	Eugene, OR
41043	10540	Albany, OR
41047	41420	Salem, OR
41051	38900	Portland-Vancouver-Hillsboro, OR-WA
41053	41420	Salem, OR
41067	38900	Portland-Vancouver-Hillsboro, OR-WA
41071	38900	Portland-Vancouver-Hillsboro, OR-WA
42001	23900	Gettysburg, PA
42003	38300	Pittsburgh, PA
42005	38300	Pittsburgh, PA
42007	38300	Pittsburgh, PA
42011	39740	Reading, PA
42013	11020	Altoona, PA
42017	33874	Montgomery County-Bucks County-Chester County, PA
42019	38300	Pittsburgh, PA
42021	27780	Johnstown, PA
42025	10900	Allentown-Bethlehem-Easton, PA-NJ
42027	44300	State College, PA
42029	33874	Montgomery County-Bucks County-Chester County, PA
42037	14100	Bloomsburg-Berwick, PA
42041	25420	Harrisburg-Carlisle, PA
42043	25420	Harrisburg-Carlisle, PA
42045	37964	Philadelphia, PA
42049	21500	Erie, PA
42051	38300	Pittsburgh, PA
42055	16540	Chambersburg-Waynesboro, PA
42069	42540	Scranton--Wilkes-Barre--Hazleton, PA
42071	29540	Lancaster, PA
42075	30140	Lebanon, PA
42077	10900	Allentown-Bethlehem-Easton, PA-NJ
42079	42540	Scranton--Wilkes-Barre--Hazleton, PA
42081	48700	Williamsport, PA
42085	49660	Youngstown-Warren-Boardman, OH-PA
42089	20700	East Stroudsburg, PA
42091	33874	Montgomery County-Bucks County-Chester County, PA
42093	14100	Bloomsburg-Berwick, PA
42095	10900	Allentown-Bethlehem-Easton, PA-NJ
42099	25420	Harrisburg-Carlisle, PA
42101	37964	Philadelphia, PA
42103	35084	Newark, NJ-PA
42125	38300	Pittsburgh, PA
42129	38300	Pittsburgh, PA
42131	42540	Scranton--Wilkes-Barre--Hazleton, PA
42133	49620	York-Hanover, PA
44001	39300	Providence-Warwick, RI-MA
44003	39300	Providence-Warwick, RI-MA
44005	39300	Providence-Warwick, RI-MA
44007	39300	Providence-Warwick, RI-MA
44009	39300	Providence-Warwick, RI-MA
45003	12260	Augusta-Richmond County, GA-SC
45007	24860	Greenville-Anderson-Mauldin, SC
45013	25940	Hilton Head Island-Bluffton-Beaufort, SC
45015	16700	Charleston-North Charleston, SC
45017	17900	Columbia, SC
45019	16700	Charleston-North Charleston, SC
45023	16740	Charlotte-Concord-Gastonia, NC-SC
45031	22500	Florence, SC
45035	16700	Charleston-North Charleston, SC
45037	12260	Augusta-Richmond County, GA-SC
45039	17900	Columbia, SC
45041	22500	Florence, SC
45045	24860	Greenville-Anderson-Mauldin, SC
45051	34820	Myrtle Beach-Conway-North Myrtle Beach, SC-NC
45053	25940	Hilton Head Island-Bluffton-Beaufort, SC
45055	17900	Columbia, SC
45057	16740	Charlotte-Concord-Gastonia, NC-SC
45059	24860	Greenville-Anderson-Mauldin, SC
45063	17900	Columbia, SC
45077	24860	Greenville-Anderson-Mauldin, SC
45079	17900	Columbia, SC
45081	17900	Columbia, SC
45083	43900	Spartanburg, SC
45085	44940	Sumter, SC
45087	43900	Spartanburg, SC
45091	16740	Charlotte-Concord-Gastonia, NC-SC
46033	39660	Rapid City, SD
46083	43620	Sioux Falls, SD
46087	43620	Sioux Falls, SD
46093	39660	Rapid City, SD
46099	43620	Sioux Falls, SD
46103	39660	Rapid City, SD
46125	43620	Sioux Falls, SD
46127	43580	Sioux City, IA-NE-SD
47001	28940	Knoxville, TN
47009	28940	Knoxville, TN
47011	17420	Cleveland, TN
47013	28940	Knoxville, TN
47015	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47019	27740	Johnson City, TN
47021	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47023	27180	Jackson, TN
47033	27180	Jackson, TN
47037	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47043	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47047	32820	Memphis, TN-MS-AR
47057	28940	Knoxville, TN
47063	34100	Morristown, TN
47065	16860	Chattanooga, TN-GA
47073	28700	Kingsport-Bristol-Bristol, TN-VA
47081	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47089	34100	Morristown, TN
47093	28940	Knoxville, TN
47105	28940	Knoxville, TN
47111	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47113	27180	Jackson, TN
47115	16860	Chattanooga, TN-GA
47119	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47125	17300	Clarksville, TN-KY
47129	28940	Knoxville, TN
47139	17420	Cleveland, TN
47145	28940	Knoxville, TN
47147	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47149	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47153	16860	Chattanooga, TN-GA
47157	32820	Memphis, TN-MS-AR
47159	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47163	28700	Kingsport-Bristol-Bristol, TN-VA
47165	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47167	32820	Memphis, TN-MS-AR
47169	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47171	27740	Johnson City, TN
47173	28940	Knoxville, TN
47179	27740	Johnson City, TN
47187	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
47189	34980	Nashville-Davidson--Murfreesboro--Franklin, TN
48007	18580	Corpus Christi, TX
48009	48660	Wichita Falls, TX
48011	11100	Amarillo, TX
48013	41700	San Antonio-New Braunfels, TX
48015	26420	Houston-The Woodlands-Sugar Land, TX
48019	41700	San Antonio-New Braunfels, TX
48021	12420	Austin-Round Rock, TX
48027	28660	Killeen-Temple, TX
48029	41700	San Antonio-New Braunfels, TX
48037	45500	Texarkana, TX-AR
48039	26420	Houston-The Woodlands-Sugar Land, TX
48041	17780	College Station-Bryan, TX
48051	17780	College Station-Bryan, TX
48055	12420	Austin-Round Rock, TX
48059	10180	Abilene, TX
48061	15180	Brownsville-Harlingen, TX
48065	11100	Amarillo, TX
48071	26420	Houston-The Woodlands-Sugar Land, TX
48077	48660	Wichita Falls, TX
48085	19124	Dallas-Plano-Irving, TX
48091	41700	San Antonio-New Braunfels, TX
48099	28660	Killeen-Temple, TX
48107	31180	Lubbock, TX
48113	19124	Dallas-Plano-Irving, TX
48121	19124	Dallas-Plano-Irving, TX
48135	36220	Odessa, TX
48139	19124	Dallas-Plano-Irving, TX
48141	21340	El Paso, TX
48145	47380	Waco, TX
48157	26420	Houston-The Woodlands-Sugar Land, TX
48167	26420	Houston-The Woodlands-Sugar Land, TX
48175	47020	Victoria, TX
48181	43300	Sherman-Denison, TX
48183	30980	Longview, TX
48187	41700	San Antonio-New Braunfels, TX
48199	13140	Beaumont-Port Arthur, TX
48201	26420	Houston-The Woodlands-Sugar Land, TX
48209	12420	Austin-Round Rock, TX
48215	32580	McAllen-Edinburg-Mission, TX
48221	23104	Fort Worth-Arlington, TX
48229	21340	El Paso, TX
48231	19124	Dallas-Plano-Irving, TX
48235	41660	San Angelo, TX
48245	13140	Beaumont-Port Arthur, TX
48251	23104	Fort Worth-Arlington, TX
48253	10180	Abilene, TX
48257	19124	Dallas-Plano-Irving, TX
48259	41700	San Antonio-New Braunfels, TX
48281	28660	Killeen-Temple, TX
48291	26420	Houston-The Woodlands-Sugar Land, TX
48303	31180	Lubbock, TX
48305	31180	Lubbock, TX
48309	47380	Waco, TX
48317	33260	Midland, TX
48325	41700	San Antonio-New Braunfels, TX
48329	33260	Midland, TX
48339	26420	Houston-The Woodlands-Sugar Land, TX
48351	13140	Beaumont-Port Arthur, TX
48355	18580	Corpus Christi, TX
48359	11100	Amarillo, TX
48361	13140	Beaumont-Port Arthur, TX
48367	23104	Fort Worth-Arlington, TX
48375	11100	Amarillo, TX
48381	11100	Amarillo, TX
48395	17780	College Station-Bryan, TX
48397	19124	Dallas-Plano-Irving, TX
48401	30980	Longview, TX
48409	18580	Corpus Christi, TX
48423	46340	Tyler, TX
48425	23104	Fort Worth-Arlington, TX
48439	23104	Fort Worth-Arlington, TX
48441	10180	Abilene, TX
48451	41660	San Angelo, TX
48453	12420	Austin-Round Rock, TX
48459	30980	Longview, TX
48469	47020	Victoria, TX
48473	26420	Houston-The Woodlands-Sugar Land, TX
48479	29700	Laredo, TX
48485	48660	Wichita Falls, TX
48491	12420	Austin-Round Rock, TX
48493	41700	San Antonio-New Braunfels, TX
48497	23104	Fort Worth-Arlington, TX
49003	36260	Ogden-Clearfield, UT
49005	30860	Logan, UT-ID
49011	36260	Ogden-Clearfield, UT
49023	39340	Provo-Orem, UT
49029	36260	Ogden-Clearfield, UT
49035	41620	Salt Lake City, UT
49045	41620	Salt Lake City, UT
49049	39340	Provo-Orem, UT
49053	41100	St. George, UT
49057	36260	Ogden-Clearfield, UT
50007	15540	Burlington-South Burlington, VT
50011	15540	Burlington-South Burlington, VT
50013	15540	Burlington-South Burlington, VT
51003	16820	Charlottesville, VA
51007	40060	Richmond, VA
51009	31340	Lynchburg, VA
51011	31340	Lynchburg, VA
51013	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51015	44420	Staunton-Waynesboro, VA
51019	31340	Lynchburg, VA
51023	40220	Roanoke, VA
51029	16820	Charlottesville, VA
51031	31340	Lynchburg, VA
51033	40060	Richmond, VA
51036	40060	Richmond, VA
51041	40060	Richmond, VA
51043	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51045	40220	Roanoke, VA
51047	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51053	40060	Richmond, VA
51059	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51061	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51063	13980	Blacksburg-Christiansburg-Radford, VA
51065	16820	Charlottesville, VA
51067	40220	Roanoke, VA
51069	49020	Winchester, VA-WV
51071	13980	Blacksburg-Christiansburg-Radford, VA
51073	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51075	40060	Richmond, VA
51079	16820	Charlottesville, VA
51085	40060	Richmond, VA
51087	40060	Richmond, VA
51093	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51095	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51101	40060	Richmond, VA
51107	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51115	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51121	13980	Blacksburg-Christiansburg-Radford, VA
51125	16820	Charlottesville, VA
51127	40060	Richmond, VA
51145	40060	Richmond, VA
51149	40060	Richmond, VA
51153	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51155	13980	Blacksburg-Christiansburg-Radford, VA
51157	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51161	40220	Roanoke, VA
51165	25500	Harrisonburg, VA
51169	28700	Kingsport-Bristol-Bristol, TN-VA
51177	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51179	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51183	40060	Richmond, VA
51187	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51191	28700	Kingsport-Bristol-Bristol, TN-VA
51199	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51510	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51520	28700	Kingsport-Bristol-Bristol, TN-VA
51540	16820	Charlottesville, VA
51550	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51570	40060	Richmond, VA
51600	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51610	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51630	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51650	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51660	25500	Harrisonburg, VA
51670	40060	Richmond, VA
51680	31340	Lynchburg, VA
51683	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51685	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
51700	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51710	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51730	40060	Richmond, VA
51735	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51740	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51750	13980	Blacksburg-Christiansburg-Radford, VA
51760	40060	Richmond, VA
51770	40220	Roanoke, VA
51775	40220	Roanoke, VA
51790	44420	Staunton-Waynesboro, VA
51800	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51810	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51820	44420	Staunton-Waynesboro, VA
51830	47260	Virginia Beach-Norfolk-Newport News, VA-NC
51840	49020	Winchester, VA-WV
53003	30300	Lewiston, ID-WA
53005	28420	Kennewick-Richland, WA
53007	48300	Wenatchee, WA
53011	38900	Portland-Vancouver-Hillsboro, OR-WA
53013	47460	Walla Walla, WA
53015	31020	Longview, WA
53017	48300	Wenatchee, WA
53021	28420	Kennewick-Richland, WA
53033	42644	Seattle-Bellevue-Everett, WA
53035	14740	Bremerton-Silverdale, WA
53051	44060	Spokane-Spokane Valley, WA
53053	45104	Tacoma-Lakewood, WA
53057	34580	Mount Vernon-Anacortes, WA
53059	38900	Portland-Vancouver-Hillsboro, OR-WA
53061	42644	Seattle-Bellevue-Everett, WA
53063	44060	Spokane-Spokane Valley, WA
53065	44060	Spokane-Spokane Valley, WA
53067	36500	Olympia-Tumwater, WA
53071	47460	Walla Walla, WA
53073	13380	Bellingham, WA
53077	49420	Yakima, WA
54003	25180	Hagerstown-Martinsburg, MD-WV
54005	16620	Charleston, WV
54009	48260	Weirton-Steubenville, WV-OH
54011	26580	Huntington-Ashland, WV-KY-OH
54015	16620	Charleston, WV
54019	13220	Beckley, WV
54027	49020	Winchester, VA-WV
54029	48260	Weirton-Steubenville, WV-OH
54037	47894	Washington-Arlington-Alexandria, DC-VA-MD-WV
54039	16620	Charleston, WV
54043	26580	Huntington-Ashland, WV-KY-OH
54051	48540	Wheeling, WV-OH
54057	19060	Cumberland, MD-WV
54061	34060	Morgantown, WV
54069	48540	Wheeling, WV-OH
54077	34060	Morgantown, WV
54079	26580	Huntington-Ashland, WV-KY-OH
54081	13220	Beckley, WV
54099	26580	Huntington-Ashland, WV-KY-OH
54105	37620	Parkersburg-Vienna, WV
54107	37620	Parkersburg-Vienna, WV
55009	24580	Green Bay, WI
55015	11540	Appleton, WI
55017	20740	Eau Claire, WI
55021	31540	Madison, WI
55025	31540	Madison, WI
55031	20260	Duluth, MN-WI
55035	20740	Eau Claire, WI
55039	22540	Fond du Lac, WI
55045	31540	Madison, WI
55049	31540	Madison, WI
55059	29404	Lake County-Kenosha County, IL-WI
55061	24580	Green Bay, WI
55063	29100	La Crosse-Onalaska, WI-MN
55073	48140	Wausau, WI
55079	33340	Milwaukee-Waukesha-West Allis, WI
55083	24580	Green Bay, WI
55087	11540	Appleton, WI
55089	33340	Milwaukee-Waukesha-West Allis, WI
55093	33460	Minneapolis-St. Paul-Bloomington, MN-WI
55101	39540	Racine, WI
55105	27500	Janesville-Beloit, WI
55109	33460	Minneapolis-St. Paul-Bloomington, MN-WI
55117	43100	Sheboygan, WI
55131	33340	Milwaukee-Waukesha-West Allis, WI
55133	33340	Milwaukee-Waukesha-West Allis, WI
55139	36780	Oshkosh-Neenah, WI
56021	16940	Cheyenne, WY
56025	16220	Casper, WY
72003	10380	Aguadilla-Isabela, PR
72005	10380	Aguadilla-Isabela, PR
72007	41980	San Juan-Carolina-Caguas, PR
72009	41980	San Juan-Carolina-Caguas, PR
72011	10380	Aguadilla-Isabela, PR
72013	11640	Arecibo, PR
72015	25020	Guayama, PR
72017	41980	San Juan-Carolina-Caguas, PR
72019	41980	San Juan-Carolina-Caguas, PR
72021	41980	San Juan-Carolina-Caguas, PR
72023	41900	San Germán, PR
72025	41980	San Juan-Carolina-Caguas, PR
72027	11640	Arecibo, PR
72029	41980	San Juan-Carolina-Caguas, PR
72031	41980	San Juan-Carolina-Caguas, PR
72033	41980	San Juan-Carolina-Caguas, PR
72035	41980	San Juan-Carolina-Caguas, PR
72037	41980	San Juan-Carolina-Caguas, PR
72039	41980	San Juan-Carolina-Caguas, PR
72041	41980	San Juan-Carolina-Caguas, PR
72045	41980	San Juan-Carolina-Caguas, PR
72047	41980	San Juan-Carolina-Caguas, PR
72051	41980	San Juan-Carolina-Caguas, PR
72053	41980	San Juan-Carolina-Caguas, PR
72054	41980	San Juan-Carolina-Caguas, PR
72055	38660	Ponce, PR
72057	25020	Guayama, PR
72059	38660	Ponce, PR
72061	41980	San Juan-Carolina-Caguas, PR
72063	41980	San Juan-Carolina-Caguas, PR
72065	11640	Arecibo, PR
72067	32420	Mayagüez, PR
72069	41980	San Juan-Carolina-Caguas, PR
72071	10380	Aguadilla-Isabela, PR
72075	38660	Ponce, PR
72077	41980	San Juan-Carolina-Caguas, PR
72079	41900	San Germán, PR
72081	10380	Aguadilla-Isabela, PR
72085	41980	San Juan-Carolina-Caguas, PR
72087	41980	San Juan-Carolina-Caguas, PR
72089	41980	San Juan-Carolina-Caguas, PR
72091	41980	San Juan-Carolina-Caguas, PR
72095	41980	San Juan-Carolina-Caguas, PR
72097	32420	Mayagüez, PR
72099	10380	Aguadilla-Isabela, PR
72101	41980	San Juan-Carolina-Caguas, PR
72103	41980	San Juan-Carolina-Caguas, PR
72105	41980	San Juan-Carolina-Caguas, PR
72107	41980	San Juan-Carolina-Caguas, PR
72109	25020	Guayama, PR
72111	38660	Ponce, PR
72113	38660	Ponce, PR
72115	11640	Arecibo, PR
72117	10380	Aguadilla-Isabela, PR
72119	41980	San Juan-Carolina-Caguas, PR
72121	41900	San Germán, PR
72125	41900	San Germán, PR
72127	41980	San Juan-Carolina-Caguas, PR
72129	41980	San Juan-Carolina-Caguas, PR
72131	10380	Aguadilla-Isabela, PR
72135	41980	San Juan-Carolina-Caguas, PR
72137	41980	San Juan-Carolina-Caguas, PR
72139	41980	San Juan-Carolina-Caguas, PR
72141	10380	Aguadilla-Isabela, PR
72143	41980	San Juan-Carolina-Caguas, PR
72145	41980	San Juan-Carolina-Caguas, PR
72149	38660	Ponce, PR
72151	41980	San Juan-Carolina-Caguas, PR
72153	38660	Ponce, PR
\.


